Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,September 2020,4,2276,4920,11197920,2276,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,870,2800,2436000,870,Coimbatore
Available,Available,Not Available,Available,Not Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1636,4297,7029892,1636,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,March 2020,2,1140,4122,4699080,1140,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,625,3950,2468750,625,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,886,4853,4299758,886,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,November 2020,2,1069,3741,3999129,1069,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,3,1315,4182,5499330,1315,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,2,1071,3921,4199391,1071,Coimbatore
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,3446,12710,43798660,3446,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,2240,7991,17899840,2240,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,1,542,4688,2540896,542,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,1,900,3333,2999700,900,Coimbatore
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,March 2020,3,1500,7333,10999500,1500,Coimbatore
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,September 2020,3,1676,5786,9697336,1676,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,1,625,3625,2265625,625,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,1049,2383,2499767,1049,Coimbatore
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,November 2020,3,1253,4389,5499417,1253,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1,NaN,New,NaN,NaN,NaN,December 2020,1,542,4797,2599974,542,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,853,3884,3313052,853,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,891,3949,3518559,891,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,June 2020,4,2650,3773,9998450,2650,Coimbatore
Available,Not Available,Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,738,4065,2999970,738,Coimbatore
Not Available,Available,Available,Available,Not Available,Available,Not Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,2,738,3678,2714364,738,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,NaN,"3 rooms(study room, servant room, pooja room)",NaN,NaN,August 2020,2,1000,3700,3700000,1000,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,3446,12710,43798660,3446,Coimbatore
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,830,4216,3499280,830,Coimbatore
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2020,2,1281,4215,5399415,1281,Coimbatore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,761,4901,3729661,761,Coimbatore
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,2,1400,5357,7499800,1400,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1082,3696,3999072,1082,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,3,1311,4576,5999136,1311,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,May 2020,2,1000,4500,4500000,1000,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,NaN,NaN,1,NaN,December 2020,2,800,4375,3500000,800,Coimbatore
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,920,4565,4199800,920,Coimbatore
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2020,3,1544,3238,4999472,1544,Coimbatore
Available,Available,Available,Available,Available,Available,Not Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,December 2020,2,464,3448,1599872,464,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2020,2,1180,3135,3699300,1180,Coimbatore
Not Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,February 2020,2,1092,3758,4103736,1092,Coimbatore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,1590,4591,7299690,1590,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,2,1006,3976,3999856,1006,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,2870,11498,32999260,2870,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,New,NaN,NaN,NaN,September 2020,2,997,3861,3849417,997,Coimbatore
Available,Not Available,Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,3,NaN,New,NaN,NaN,NaN,September 2020,3,1017,3933,3999861,1017,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,594,3875,2301750,594,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,October 2020,2,1131,3801,4298931,1131,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,1031,3685,3799235,1031,Coimbatore
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,February 2020,3,1207,5385,6499695,1207,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,1156,5493,6349908,1156,Coimbatore
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,3446,12710,43798660,3446,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,1176,4897,5758872,1176,Coimbatore
Not Available,Not Available,Available,Available,Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,February 2020,2,894,3939,3521466,894,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,6th of 11,NaN,NaN,NaN,NaN,February 2020,3,1747,5008,8748976,1747,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,Gr of 3,NaN,NaN,NaN,NaN,March 2020,2,875,6857,5999875,875,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,4th of 4,NaN,NaN,NaN,NaN,February 2020,2,1130,3893,4399090,1130,Coimbatore
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,April 2020,3,1410,4822,6799020,1410,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,March 2020,2,930,3010,2799300,930,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,September 2020,1,696,3959,2755464,696,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,November 2020,1,640,5156,3299840,640,Coimbatore
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,December 2020,3,1750,4285,7498750,1750,Coimbatore
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2020,2,1350,4074,5499900,1350,Coimbatore
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,June 2020,1,750,3200,2400000,750,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2019,2,1000,3800,3800000,1000,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,December 2020,3,1600,4375,7000000,1600,Coimbatore
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,November 2020,3,1200,5833,6999600,1200,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,November 2020,2,1400,4285,5999000,1400,Coimbatore
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,November 2020,3,1501,3264,4899264,1501,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,November 2020,2,1114,3635,4049390,1114,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,October 2020,2,1220,4057,4949540,1220,Coimbatore
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,April 2020,2,1087,3600,3913200,1087,Coimbatore
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3,2nd of 4,NaN,NaN,NaN,NaN,November 2020,3,1017,4228,4299876,1017,Coimbatore
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1,4th of 4,NaN,NaN,NaN,NaN,March 2020,1,608,4111,2499488,608,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,Resale,NaN,NaN,NaN,December 2019,1,1150,3217,3699550,1150,Coimbatore
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2020,2,1350,4074,5499900,1350,Coimbatore
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,November 2020,2,1250,3680,4600000,1250,Coimbatore
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3,1st of 7,NaN,NaN,NaN,NaN,March 2020,3,2750,13018,35799500,2750,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,1,700,3285,2299500,700,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Ready to move,3,2nd of 4,NaN,NaN,NaN,NaN,March 2020,3,1410,4964,6999240,1410,Coimbatore
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,February 2020,3,1704,5238,8925552,1704,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,NaN,NaN,1,NaN,November 2020,3,1726,4008,6917808,1726,Coimbatore
Available,Available,Not Available,Available,Not Available,Available,Not Available,Available,Under Construction,3,2nd of 5,NaN,NaN,NaN,NaN,September 2020,3,1636,4769,7802084,1636,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,2,853,3500,2985500,853,Coimbatore
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,3,1704,5238,8925552,1704,Coimbatore
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1,2nd of 4,NaN,NaN,NaN,NaN,December 2020,2,495,3030,1499850,495,Coimbatore
Available,Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,4,6th of 9,NaN,NaN,NaN,NaN,December 2020,4,3480,5400,18792000,3480,Coimbatore
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,September 2020,2,1360,6144,8355840,1360,Coimbatore
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,October 2020,2,775,4516,3499900,775,Coimbatore
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3,1st of 4,NaN,NaN,NaN,NaN,August 2020,3,1326,4223,5599698,1326,Coimbatore
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2,3rd of 4,NaN,NaN,NaN,NaN,July 2020,2,1229,3600,4424400,1229,Coimbatore
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3,3rd of 4,NaN,NaN,NaN,NaN,November 2020,3,1995,6265,12498675,1995,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2019,2,1845,3902,7199190,1845,Coimbatore
Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,July 2020,2,1110,3603,3999330,1110,Coimbatore
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,December 2019,1,1153,4336,4999408,1153,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,Gr,NaN,NaN,NaN,NaN,May 2020,2,1112,5395,5999240,1112,Coimbatore
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,4th of 4,NaN,NaN,NaN,NaN,October 2020,2,995,5830,5800850,995,Coimbatore
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,August 2020,2,988,4301,4249388,988,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,1043,3849,4014507,1043,Coimbatore
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,October 2020,2,830,4578,3799740,830,Coimbatore
Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,March 2020,2,791,4551,3599841,791,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,1050,4038,4239900,1050,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,888,3875,3441000,888,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,962,3950,3799900,962,Coimbatore
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,1,617,3882,2395194,617,Coimbatore
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,New,NaN,NaN,NaN,August 2020,3,1565,3785,5923525,1565,Coimbatore
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,New,NaN,NaN,NaN,August 2020,2,1131,3834,4336254,1131,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,4,NaN,New,NaN,NaN,NaN,September 2020,4,3446,12710,43798660,3446,Coimbatore
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,1,NaN,New,NaN,NaN,NaN,September 2020,1,696,3965,2759640,696,Coimbatore
